LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT
300000,1,1,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70000,2,2,1,62,2,2,2,0,0,0,70457,73562,71818,70579,33946,34701,6454,0,3075,1214,1301,1626,1
320000,2,2,1,33,0,0,0,0,0,0,324160,295866,226752,222278,224190,226836,10067,11000,5000,4519,2646,21457,0
200000,2,2,1,36,2,0,0,0,0,0,197810,201362,164183,136199,139209,135742,9051,7000,5000,5000,5000,5000,1
420000,1,2,1,34,0,0,0,0,0,0,253454,247743,229049,220951,210606,188108,9744,9553,7603,7830,7253,11326,0
370000,2,2,1,45,0,0,0,0,2,2,162526,168389,338660,221808,222304,217704,10000,10000,114000,10000,0,9000,0
360000,1,1,1,49,0,0,0,0,0,2,4698,-200,-200,0,5084,2500,0,0,200,5084,0,0,1
240000,2,3,1,28,0,0,0,0,0,0,230184,228640,227399,200357,197198,186551,9000,9000,7000,7000,6512,6000,1
370000,2,3,1,34,0,0,0,0,0,0,104114,233130,222640,184330,169078,167940,210000,9413,7900,6000,6000,7000,0
350000,2,2,1,29,0,0,0,0,0,0,8760,5882,9845,4677,5767,6532,5932,9908,4692,5787,6548,4863,0
250000,2,3,3,49,1,2,2,0,0,0,260260,262132,240448,186817,185488,184091,13000,0,6672,7000,7000,9000,0
410000,2,2,1,41,2,0,0,0,0,0,348559,354506,363666,369776,368779,369358,13000,14600,15500,14000,13580,14000,1
230000,2,2,1,42,0,0,0,0,0,0,-138,-69,231,4749,33389,34928,0,300,4749,38000,5000,3000,0
260000,1,1,1,43,1,0,0,0,0,0,0,2000,1620,8010,0,0,2000,1620,8080,0,0,0,0
500000,1,1,2,28,0,0,0,0,0,0,92442,96905,111219,251573,300336,269964,7036,20042,150122,75182,11486,11162,0
190000,2,2,2,27,2,2,2,2,0,0,3902,4686,5459,6214,7104,8973,1000,1000,1000,1000,2000,2000,1
170000,2,1,2,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0
240000,2,1,2,28,0,0,0,0,0,0,46746,36935,29718,22828,19808,12606,1868,1683,1500,5000,2606,5000,0
220000,2,2,2,26,2,2,2,2,0,0,80055,82646,81229,80175,79563,82371,4500,450,2000,300,3310,16,1
350000,2,1,2,32,0,0,0,0,2,0,260076,265242,271726,295642,283684,282575,9501,10766,29060,55,10104,9324,0
460000,1,1,1,37,2,0,0,0,0,0,7121,7953,8642,9151,9702,9752,1273,1288,1123,1000,502,3000,0
310000,2,1,1,32,0,0,0,0,0,0,4762,26943,7488,10276,96059,6434,26943,5000,6000,93000,3000,5000,1
200000,1,2,1,32,0,0,0,0,0,0,74150,66378,60722,53769,45928,38238,3000,5000,3000,2000,2000,3000,0
420000,2,2,2,25,0,0,0,0,0,0,17685,28206,122212,117835,112705,111357,30553,100000,4013,3822,4086,3800,0
360000,1,1,2,39,0,0,0,0,0,0,163150,150666,173353,156875,64965,36290,50122,50181,20609,30291,30121,30092,0
260000,1,1,2,30,0,0,0,0,0,0,1943,855,7288,1055,710,755,855,7288,1055,710,755,955,0
410000,1,2,1,45,0,0,0,0,0,0,278405,285415,279484,274639,281158,288051,13000,10515,9884,11000,11425,11700,0
180000,2,1,2,47,1,0,0,0,0,0,-6,-6,1251,0,0,679,0,1257,0,0,679,421,0
240000,1,1,1,36,2,0,0,0,0,2,183360,187637,191846,194485,206747,203388,8600,8700,7200,15500,0,8000,0
280000,1,2,1,48,0,0,0,0,0,0,74267,54500,5520,0,0,0,3110,1200,0,0,0,0,0
310000,1,2,2,27,0,0,0,0,0,0,22936,255040,241092,242850,237818,237762,240101,9012,8549,8324,8524,9052,0
380000,1,2,2,34,0,2,0,0,0,0,4384,3852,2300,632,316,316,0,2300,632,0,316,316,0
240000,1,3,2,32,0,0,0,0,0,0,4717,11980,0,473,11483,11886,11980,0,473,11483,11886,690,0
220000,2,1,1,36,0,0,0,0,0,0,996,4102,4111,1057,990,1324,4102,1111,1057,990,1324,1039,0
190000,2,2,1,37,0,0,2,2,2,2,105679,115049,117856,119570,116284,123528,11000,6000,5000,0,9000,4000,0
280000,2,2,1,41,1,0,0,0,0,0,268,509,0,121,0,0,509,0,121,0,0,0,0
50000,1,2,2,30,0,0,2,2,0,0,780,780,780,0,390,1320,780,0,0,390,1320,0,0
350000,2,1,2,48,0,0,0,0,0,0,0,7900,7620,790,0,0,7900,0,790,0,0,1948,0
200000,1,2,1,33,0,0,0,2,0,0,57579,50612,10537,5552,2506,9443,5250,10023,27,2614,9454,5019,0
200000,2,2,2,26,0,0,0,2,2,0,105433,108408,116094,116289,112011,106313,5498,11084,3800,0,4005,2911,0
200000,1,2,1,41,1,2,2,2,2,0,11201,1383,976,1126,563,413,980,0,563,0,413,2513,0
370000,1,2,2,39,2,0,0,0,0,0,334394,337272,340152,345904,322168,272461,14005,12004,12362,12006,9555,11005,1
170000,1,1,1,39,2,2,2,2,4,3,74298,80073,81959,89991,88018,86299,7000,3800,10000,0,0,3100,1
180000,1,2,1,36,2,2,0,0,0,0,83538,0,0,0,0,0,0,0,0,0,0,0,1
400000,1,3,1,33,0,0,2,0,0,0,2487,4708,2192,11111,5675,5071,4009,6,10248,4721,4114,1855,1
320000,1,2,2,30,0,0,0,0,0,0,26310,28236,29368,160578,129187,124967,2728,2240,160578,4600,5000,4500,0
270000,1,1,2,29,0,0,0,0,0,0,227479,181629,185614,189524,193971,199763,7000,7000,7000,7500,9000,10000,0
230000,2,1,2,29,0,0,0,0,0,0,63184,64667,65888,66645,67865,69231,3100,3000,2300,2300,2500,2300,0
180000,2,2,1,36,2,2,2,2,2,0,172360,176867,179020,180773,128078,119632,9000,6600,7000,0,4500,4410,1
500000,1,1,2,30,0,0,0,0,0,0,3317,22426,12762,11692,184515,168259,11393,25742,18076,184637,841,37384,0
200000,1,1,2,27,0,0,0,0,0,0,4890,3630,4882,10955,10435,1665,3630,4882,11034,10435,1665,3765,0
230000,2,2,1,41,0,0,0,0,0,0,819,18163,5473,8162,6985,9130,18163,5654,12887,6985,9130,6554,0
510000,2,1,2,35,0,0,0,0,0,0,2115,2116,5560,4535,3488,1116,1117,4560,91,69,1116,2115,0
210000,2,1,1,38,1,0,0,0,0,0,0,0,250,123,789,1222,0,250,0,789,1222,9616,1
390000,2,1,1,38,0,0,0,0,0,0,164418,167501,134282,128701,131529,135242,9000,7027,5000,5000,6000,5000,0
360000,1,1,1,32,1,0,0,0,0,0,0,0,0,0,-5,-5,0,0,0,0,0,0,1
180000,2,1,2,32,0,0,0,0,0,0,666,666,666,666,666,666,666,666,666,666,666,666,0
280000,2,2,2,24,0,0,0,0,0,0,316,316,3861,316,10800,9099,316,3861,316,10800,382,5000,0
250000,1,3,2,46,0,0,0,0,0,0,244563,248218,70004,64953,51507,50338,10925,2351,1886,1616,1756,1182,0
210000,2,2,1,36,0,0,0,0,0,0,2853,8028,10827,5385,1187,1552,8037,6018,5388,1191,1554,1870,0
280000,2,3,2,35,0,0,0,0,0,0,5716,0,105082,105908,98380,93649,0,105082,4172,3408,3489,5295,0
280000,2,1,1,32,0,0,0,0,0,0,137630,116209,117118,116689,117757,118432,6000,6000,5000,5000,4012,4779,0
200000,2,2,1,29,0,0,0,0,0,0,8350,14139,3580,6386,868,10415,14185,7425,6386,868,10647,4320,1
400000,1,1,1,38,0,0,0,0,0,0,23052,7754,13052,12639,12315,7831,8025,13972,13046,13040,7923,14533,0
360000,1,1,1,37,0,0,0,0,0,0,5225,-1900,14838,15987,13438,16935,6,18022,6036,5005,4514,1075,0
470000,1,1,2,34,0,0,0,0,0,0,57566,55340,43455,33039,18638,14202,5344,3457,1520,1659,2208,75938,0
200000,2,1,1,41,1,0,0,0,2,0,2217,61328,2877,160944,156864,160066,61634,2877,160944,0,5900,13000,1
170000,2,1,1,38,0,0,0,0,0,0,71712,70194,43210,23096,23397,27817,3332,7770,5000,3000,5000,25000,0
390000,1,1,2,32,0,0,0,0,0,0,60425,49480,46201,38770,3914,6568,1781,2188,1000,8572,6568,11416,0
160000,2,1,2,27,0,0,0,2,2,0,97375,112373,119017,104417,62975,53299,20000,10000,3017,0,3000,2000,0
500000,2,1,2,32,0,0,0,0,0,0,0,0,973,229,3330,7980,0,973,229,3330,7980,538,1
240000,2,2,1,35,0,0,0,0,0,0,3862,1780,0,0,0,0,1783,0,0,0,0,2500,0
180000,2,1,1,47,1,0,0,0,0,0,-12,-12,3300,0,0,0,0,3312,0,0,0,0,1
200000,1,1,2,32,0,0,0,0,0,0,141634,145060,148817,154033,155435,151806,5700,6000,7600,5421,5400,5316,0
50000,2,1,2,23,0,0,0,0,0,0,49860,50187,50022,20114,18777,18273,2500,1289,917,1315,5042,2512,0
240000,2,2,1,40,0,0,0,0,0,0,4480,1725,10062,8662,4566,3915,1735,10096,8675,4566,3927,2529,0
280000,2,2,1,43,2,0,0,0,0,0,644,499,1641,5280,6913,-741,499,1641,5280,6915,0,0,0
210000,1,1,2,27,0,0,0,0,0,0,36017,32205,29104,29447,12411,5555,3015,3004,3058,1000,5000,4002,0
340000,2,2,2,27,0,0,0,0,0,0,14745,9318,4794,7819,332,16516,9318,5343,7819,332,16516,5000,0
210000,2,2,2,26,0,0,0,0,0,0,119269,60133,56076,39135,25396,18553,2345,1915,5028,3200,371,25140,0
320000,2,2,1,39,0,0,0,0,0,0,46383,111937,0,0,589,-4543,68800,0,0,589,0,0,0
400000,2,1,2,26,0,0,0,0,0,0,1140,937,1663,5019,9539,1697,940,1667,5039,9579,1703,12856,0
220000,2,2,1,36,2,2,2,0,0,0,195725,197466,189149,187531,187856,186532,8200,0,7000,7000,7200,23700,1
230000,2,1,2,24,0,0,0,0,0,0,5883,7923,5418,0,2000,987,7000,1000,0,2000,987,1951,0
40000,2,1,2,23,0,0,2,0,0,0,32346,35595,34113,35513,36513,35956,4082,0,2000,1000,500,0,0
180000,2,2,1,40,0,0,0,0,0,2,632,316,166,6988,6822,466,316,166,6822,466,0,632,0
200000,2,2,1,31,0,0,0,0,0,0,2167,9003,1301,7066,3486,12191,9003,1301,7070,3688,12191,4760,0
180000,1,1,2,26,0,0,0,0,0,0,189,-2811,-2811,126884,129020,131708,0,0,131453,4209,4350,4099,0
260000,2,1,2,31,0,0,0,0,0,0,229398,202429,206210,208752,209083,208463,8720,9000,8910,7570,7751,8200,0
180000,1,1,1,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,2,2,1,30,0,0,2,0,0,0,33604,35706,34064,30519,26166,28097,3000,1500,2547,2500,2500,3500,0
250000,2,2,1,31,1,0,0,0,0,0,0,0,0,1000,0,1013,0,0,1000,0,1013,0,0
420000,2,1,1,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280000,1,2,1,48,0,0,0,0,0,0,127636,128334,116879,117912,118998,116067,4300,5000,4300,3729,3800,4500,0
240000,2,2,2,32,0,0,0,0,0,0,132252,135069,136408,139192,142111,145165,6500,5000,5057,5239,5500,5000,0
400000,1,2,1,38,0,0,0,0,0,0,3380,3395,5856,6401,389,21447,3411,8863,1032,390,21448,1001,0
240000,2,1,2,28,0,0,0,0,0,0,30173,29109,16704,13934,2020,4520,5009,4000,3506,0,2500,4000,0
470000,2,2,2,33,0,0,0,0,0,0,0,0,0,0,779,0,0,0,0,779,0,0,1
220000,2,1,2,36,0,0,0,0,0,0,5385,5337,5484,5342,5618,5236,5363,5511,5368,5646,5262,3894,1
230000,1,2,2,29,0,0,0,0,0,0,566,5477,7996,6406,6040,6446,5480,4001,3000,3000,2000,5000,0
50000,1,2,2,33,0,0,0,0,0,2,24060,17474,18297,20114,13235,12482,1400,1183,2000,1200,0,610,0
500000,1,1,1,42,0,0,0,0,0,0,9894,1500,14148,28190,7423,3588,1500,14148,20000,0,0,1715,0
180000,2,2,1,34,0,0,0,0,0,0,8000,0,0,0,600,0,0,0,0,600,0,0,1
370000,1,2,2,33,0,0,0,2,0,0,72322,74758,78423,81017,81698,83562,4252,5500,4500,2926,3182,3043,0
220000,2,1,1,41,0,0,2,0,0,0,138657,156689,150748,154481,156487,154870,22000,0,8000,7000,6500,5000,0
210000,2,3,1,27,1,0,0,0,0,0,0,0,1008,0,0,0,0,1008,0,0,0,1114,0
240000,2,1,1,54,0,0,0,0,2,0,60381,64395,66323,70422,69170,71018,5000,3000,5200,0,3000,5400,0
230000,2,2,1,36,0,0,0,0,0,0,4390,1402,3665,929,4167,115126,1402,3665,929,4167,115126,5000,0
250000,1,3,1,42,0,0,0,0,0,0,41300,0,0,0,0,0,0,0,0,0,0,0,0
30000,2,2,2,39,0,0,0,0,0,0,29758,30454,30221,29376,29564,28762,1500,1518,1439,1017,1032,1367,0
250000,2,2,1,33,2,2,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,1
170000,2,4,1,39,0,0,0,0,0,0,1803,217,10121,12180,15667,9224,218,10121,12180,5011,0,265,0
460000,1,1,2,36,0,0,0,0,0,0,11469,13749,32838,33203,3129,5945,13766,32871,21000,165,3551,28979,0
290000,1,2,2,30,0,0,3,2,0,0,792,264,264,264,260,4738,264,0,0,260,4746,53902,0
300000,1,1,1,54,0,0,0,0,0,0,206,555,0,718,468,366,555,0,718,468,366,0,1
440000,2,1,2,34,0,0,0,0,0,0,4196,10121,32921,22680,13711,11074,10137,32921,15701,5711,5074,14825,0
280000,2,2,1,48,0,0,0,0,0,0,79536,31251,37071,16757,9509,10861,31280,26757,5076,9539,10861,56137,0
480000,2,2,1,37,0,0,0,0,0,0,5269,2217,9731,9272,2718,1498,2217,9731,9272,2718,1498,1138,0
500000,1,1,2,39,0,0,0,0,0,0,2450,11833,22963,7086,5453,1486,11833,22963,7086,0,1486,7570,0
160000,1,2,1,37,2,0,0,0,0,0,833,833,833,833,833,833,833,833,833,833,833,833,1
360000,2,1,1,42,0,0,2,2,2,0,10000,893,1224,331,0,2757,893,331,0,0,2757,2056,0
160000,2,3,1,40,0,0,0,0,0,0,93287,91031,89764,87919,86279,84794,3230,3500,3000,2956,3100,3400,0
170000,1,4,1,40,0,0,0,0,0,0,69072,153837,144225,111983,0,0,100467,50269,3567,0,0,0,0
240000,2,2,1,35,0,0,0,0,0,0,5391,7375,4908,5638,2582,4127,7375,4908,5638,2587,4127,4942,0
230000,1,3,1,39,0,0,0,0,0,0,2606,2986,2608,797,-3,-3,2990,1020,799,0,0,0,0
300000,1,1,2,30,0,0,0,0,0,0,185327,29446,21689,12500,12500,12500,1500,5000,3500,12500,12500,12500,0
220000,2,1,2,28,0,0,0,0,0,0,2956,2968,3054,4701,2869,3654,2968,3054,4701,2869,3654,2754,0
210000,2,1,1,36,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0
180000,2,3,2,27,0,0,0,0,0,0,3898,0,715,4079,0,213,0,715,6942,0,213,0,0
170000,1,1,1,45,2,0,0,0,0,0,360,360,360,360,360,870,360,360,360,360,870,0,0
300000,2,1,2,29,0,0,0,0,0,0,-1282,-1282,132218,133533,136877,139940,0,133500,5000,5500,5500,5500,0
300000,2,2,2,39,0,0,0,0,0,0,8386,341,341,341,341,343,341,341,341,341,343,1977,0
360000,2,1,2,25,0,0,0,0,0,0,279846,169426,68810,12800,0,0,7004,1793,2757,0,0,0,1
290000,2,2,1,51,0,0,0,0,0,0,6859,11210,2436,266,0,3412,11210,2436,266,0,3412,0,0
490000,2,2,2,27,0,0,0,0,0,0,222705,191752,195022,196099,201289,86703,5011,5217,5000,5340,94762,5026,0
230000,2,2,1,32,0,0,0,0,0,0,1560,1766,2720,3720,0,0,1046,1000,1000,0,0,44752,0
210000,2,1,1,34,0,0,0,0,0,0,200239,195025,165356,116351,95854,91173,9510,7000,10079,4500,3532,3500,0
240000,2,1,1,34,0,0,0,0,0,0,597,6449,626,626,626,626,6507,626,626,626,626,626,0
500000,2,1,1,41,0,0,0,0,0,0,680,0,0,0,74731,0,0,0,0,74731,0,0,0
360000,2,1,2,32,0,0,0,0,0,0,167232,166848,149903,138091,138123,140324,6121,7294,6135,4504,4669,4060,0
250000,1,1,1,37,0,0,0,0,0,0,-207,-207,-207,-207,11361,700,0,0,0,11568,700,0,0
180000,2,3,1,35,0,0,0,0,0,0,133733,92955,90159,68789,26614,27528,3514,3569,3204,1000,1310,4459,0
340000,1,1,2,32,0,0,0,0,0,0,3048,5550,23337,4291,80153,25820,5713,23453,4314,80552,25949,2016,0
200000,1,1,2,30,0,0,0,0,0,0,1528,4179,1689,1851,34808,-30895,4191,1200,1893,42804,10,85820,0
360000,2,3,2,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230000,2,1,1,39,0,0,0,0,0,0,63370,64621,65380,66520,66343,63498,2305,2515,2370,2180,2500,2200,0
480000,1,1,1,61,0,0,0,0,0,0,91524,94123,95336,97645,92109,79795,5000,4000,7172,4000,2500,3000,0
400000,2,3,1,42,0,0,0,0,0,0,44198,10132,16932,13088,28540,11860,10132,16932,13088,28540,11860,3978,0
320000,1,1,1,33,0,0,0,0,0,0,1877,4094,4664,3878,22483,4097,4114,4687,3985,22595,4117,5838,0
300000,1,3,1,32,0,0,0,0,0,0,590,2635,1461,3242,-80,720,2635,1461,2000,0,800,15,0
250000,2,1,2,26,0,0,0,0,0,0,7374,0,0,0,2546,0,0,0,0,2546,0,0,0
500000,2,1,2,38,0,0,0,0,0,0,2937,5242,17840,11303,6943,16409,5242,17840,11642,6943,16409,3362,0
240000,2,2,2,34,0,0,0,0,0,0,5516,4950,5232,6464,3820,11870,4950,5232,6464,3820,10000,2000,0
200000,2,2,2,24,0,0,0,0,0,0,21447,23429,26158,29486,27166,25954,2649,3500,4008,1098,1500,1000,0
210000,2,1,1,44,0,0,0,0,0,0,89519,50144,52148,50723,43200,17556,20033,10000,5012,1251,2007,10125,0
230000,2,1,1,51,0,0,0,0,0,0,986,2295,2754,74,3381,2308,2295,2764,74,3381,2308,2381,1
400000,2,1,2,29,0,0,0,0,0,0,16666,62545,98214,84142,70732,68674,62545,53704,4142,5010,66676,66660,0
160000,2,1,2,29,0,0,0,0,0,0,3097,-707,-2697,2303,6182,1654,0,0,5000,5000,1500,13000,0
270000,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,2,2,1,46,0,0,0,0,0,0,722,9086,9213,7360,11560,21808,9086,9219,147,4200,11808,4067,0
400000,2,1,1,29,0,0,0,0,0,0,5074,4097,7716,12538,17305,22499,1097,3716,5000,5000,5668,7000,0
300000,2,1,1,39,0,0,0,0,0,0,2973,2694,7270,2970,2359,8492,2702,7286,2978,2369,10011,7259,0
70000,2,2,1,41,0,0,0,0,0,0,6017,8798,3810,2790,0,4513,3000,1500,0,0,4513,0,0
390000,2,1,2,25,0,0,0,0,0,0,21382,19133,19327,26992,33483,37465,4000,5000,11417,10000,10000,5000,0
210000,2,2,2,26,0,0,0,2,0,0,107948,107525,108971,96011,87644,82077,5407,9145,12,3004,3000,4370,0
200000,2,1,2,28,0,0,2,0,0,0,38783,62793,1286,1117,1117,0,26286,0,1117,1117,0,1128,0
310000,2,1,2,33,0,0,0,0,0,0,71855,72440,63399,59912,45740,44325,5000,5000,3000,25000,3000,2000,0
180000,2,1,1,40,0,0,0,0,0,0,34483,21142,11279,5698,5993,-73895,22864,1133,1000,1000,0,159000,0
260000,2,2,2,26,0,0,0,0,0,0,16150,17880,22248,26842,35997,55272,2000,5000,5000,10000,20000,15000,0
210000,1,1,1,40,0,0,0,0,2,0,23764,21911,23204,19709,14418,13366,1367,1777,1577,0,1366,3130,0
20000,1,1,2,23,2,2,0,0,0,0,15077,15534,16540,17267,17475,17838,1000,1273,1000,631,650,803,0
200000,2,2,1,60,0,0,0,0,0,0,396,396,461,396,546,396,396,461,396,546,396,396,0
200000,1,3,3,48,0,0,0,0,0,0,7331,4760,3529,11711,38079,0,4780,3529,11726,35000,0,0,0
290000,2,2,1,53,0,0,0,0,0,0,1538,199,1440,1017,3798,4898,199,1440,1017,3798,4898,5034,0
350000,2,2,2,32,0,0,0,0,0,0,10362,42541,10723,1310,7796,5225,42541,10723,1310,7796,0,0,0
240000,2,3,1,32,0,0,0,0,0,0,1386,1207,1357,1559,23506,21532,1207,1357,1559,23506,1603,1407,0
210000,2,3,1,40,0,0,0,0,0,0,2616,7537,6730,3447,16220,5566,7537,6730,3447,16220,7564,2632,0
220000,1,3,1,48,0,0,0,0,0,0,0,0,2128,4071,5640,7078,0,2128,2000,2000,2000,1500,1
170000,2,2,2,27,0,0,0,0,0,0,64195,66163,67856,38803,40259,41541,3000,3000,2308,3000,3000,1800,0
460000,2,1,1,54,0,0,0,0,0,0,7623,9483,18511,80877,45369,56789,9495,18513,80877,45369,56789,17540,0
280000,2,1,2,29,0,0,0,0,0,0,4356,12345,2663,867,3060,858,12384,2664,867,3060,858,3193,0
280000,2,2,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,2,1,2,26,0,0,0,0,0,0,0,365,894,6006,1385,1666,365,894,6006,1385,1666,0,0
300000,2,1,2,33,1,0,0,0,0,0,0,0,12351,6417,5245,12082,0,12351,0,5245,7000,0,0
330000,2,2,2,27,0,0,0,0,0,0,237515,230471,233421,201240,186444,158521,11012,11012,6548,6497,6037,5141,0
360000,1,2,1,29,0,0,0,0,0,0,18454,16419,12932,91329,82929,70047,6028,6032,99578,2507,5376,2000,0
310000,2,1,2,36,1,0,0,0,0,0,-8,1703,-8,1624,0,0,1711,0,1632,0,0,173,0
380000,1,3,2,33,0,0,0,0,0,0,2989,3731,3003,69127,33815,115854,3742,3012,69294,33827,115860,64486,0
360000,1,1,2,30,0,0,0,0,0,0,365290,362533,358716,353426,299403,260620,13000,14000,12080,10000,9500,6000,0
220000,1,1,1,35,0,0,0,0,0,0,753,6213,762,5106,700,1364,6220,762,5806,0,1364,500,1
180000,2,2,1,29,2,2,2,2,2,2,113331,113436,109439,111108,108476,104655,5500,1308,7623,3900,11,7700,1
280000,2,1,2,38,1,0,0,0,0,0,0,0,3898,1460,18901,0,0,3898,1460,18901,0,0,1
360000,2,3,2,30,0,2,2,0,0,0,780,780,390,3115,8069,390,390,0,3115,8069,390,5716,0
500000,2,2,2,29,0,0,0,0,0,0,2140,3919,3572,2749,2140,3109,3919,3763,2749,2140,3109,2140,0
180000,1,2,1,43,0,0,0,0,0,0,4425,5546,6363,7363,3723,2645,1200,1000,1000,1000,500,1000,1
120000,1,1,2,27,0,0,2,0,0,0,11472,13485,11649,11435,11400,12661,2652,0,342,521,2000,3000,0
250000,2,3,2,36,0,0,0,0,0,0,44242,58876,73068,102311,75543,88283,25000,24000,30000,25000,30000,25000,0
160000,1,2,1,45,1,2,2,2,2,2,11569,11092,12900,12396,13692,13323,0,2000,0,1500,0,2000,0
300000,1,2,2,36,2,2,2,2,2,2,285177,291282,293497,293046,291883,297169,13003,9003,8114,4403,8838,604,1
60000,2,1,2,23,0,0,0,0,0,0,27369,27961,28509,28628,28785,28921,1466,1452,1009,1040,1048,856,0
500000,2,2,2,39,0,0,0,0,0,0,491395,464318,477183,496400,505473,474459,25799,35530,31376,70000,17670,20000,0
360000,2,1,1,34,0,0,0,0,0,0,12339,10138,23912,9785,166,2142,10000,13912,9785,0,2142,4230,0
290000,2,2,2,34,0,0,0,0,0,0,305781,310403,315048,314085,317631,315820,12012,12012,12012,11016,11088,12031,0
280000,1,1,2,35,1,0,0,0,0,0,-2,399,182,4411,976,4968,401,183,4429,981,4992,4517,0
210000,2,2,2,32,0,0,0,0,0,0,1952,2787,6316,6504,326,89599,1526,4000,514,326,89599,3292,0
240000,2,2,1,32,0,0,0,0,0,0,199789,203156,201267,182484,182478,175394,9000,9319,6200,5894,5100,6300,0
180000,2,1,2,27,0,0,0,0,0,0,581,5394,1485,4778,23350,583,5396,1485,4778,23350,583,5883,0
190000,1,1,1,42,0,0,0,0,0,0,7776,3706,7517,2168,4918,5300,3706,7523,2168,5300,3000,0,0
330000,1,4,1,33,0,0,0,0,0,0,26586,23818,24164,25042,25665,24059,1700,1522,1400,1000,820,770,0
210000,1,2,2,37,0,0,0,0,0,0,15637,17560,16765,18641,18654,16229,3017,3023,5014,5012,2012,2010,0
180000,2,2,1,42,0,0,0,0,0,0,390,390,390,17475,17425,17396,390,390,17475,611,629,625,0
10000,1,2,2,23,0,0,0,0,0,0,17834,8511,1651,9984,10096,9847,1033,1651,9984,415,358,114,0
180000,1,2,1,33,0,0,0,0,0,0,37565,36877,36862,34337,33524,35223,3006,3007,3002,3000,3000,2003,0
400000,2,1,2,27,1,0,0,0,0,0,140,140,12527,12640,14805,238,140,12527,253,2305,238,238,0
300000,2,3,1,27,0,0,0,0,0,0,1890,1570,390,390,390,390,1570,390,390,390,390,1890,0
290000,2,2,1,45,0,0,0,0,0,0,145023,115830,76453,59734,61238,63089,6000,4000,5500,2500,3000,3000,0
150000,1,2,2,32,0,0,0,0,0,0,146785,92750,73822,35706,28178,20782,3300,3114,2000,2000,2000,3700,1
350000,1,1,2,33,0,0,0,0,0,0,148341,8095,15047,3220,20461,3249,8405,15052,3805,20467,3253,27168,0
230000,1,1,2,44,0,0,0,0,0,0,25949,27214,28472,29696,31393,33222,2000,2000,2000,2500,2500,3000,0
280000,2,1,1,44,0,0,0,0,0,0,146390,148737,151000,152538,154291,155955,5111,5100,4300,4500,4500,4500,0
540000,1,4,2,49,0,0,0,0,0,0,83722,86030,82860,20879,3698,209167,3538,4380,2067,564,207019,6716,0
160000,1,1,1,30,0,0,0,0,0,0,16754,44946,40453,40951,40709,35569,40453,2002,1500,2000,1000,6443,0
110000,1,2,1,57,0,0,0,0,0,0,46132,41050,40091,40659,38529,30900,2306,2111,3009,1725,1500,0,0
240000,1,2,2,46,0,0,0,0,0,0,2995,3808,5736,3328,3901,3413,4028,7266,3422,5020,3517,57,0
400000,2,1,2,29,0,0,0,0,0,0,7622,38849,13586,19502,3809,4512,39097,13653,19617,3930,7021,24987,0
500000,1,1,1,42,0,0,0,0,0,0,580928,597793,597415,569034,551702,568638,25624,21898,20851,19599,26000,20000,0
190000,2,2,2,44,0,0,0,0,0,0,137394,140899,144636,148173,151853,155031,5774,5987,5948,6000,5481,5500,0
300000,2,2,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,1,4,2,23,0,0,0,0,0,0,181870,186428,190995,165452,170786,174213,7500,7500,7000,8000,8000,158956,0
320000,2,2,2,27,0,0,2,0,0,0,180137,192621,178390,180346,178832,182860,17100,0,8000,7000,7000,6000,0
240000,1,2,1,49,0,0,0,0,0,0,4639,1825,973,-110,-110,-110,1838,976,110,0,0,0,0
460000,1,1,2,31,0,0,2,0,0,0,4533,9023,8317,12338,12744,12397,5002,1,5002,1001,3,733,0
100000,1,2,2,31,1,2,2,0,0,2,36204,37412,36537,37474,38732,39234,2100,0,2000,2000,1000,0,0
180000,1,2,2,30,0,0,0,0,0,0,145563,147348,143548,133408,136481,140008,10035,5096,5000,5200,6024,5015,0
450000,1,2,1,41,0,0,0,0,0,0,1068,1281,907,882,968,1243,1287,911,886,972,1249,1416,0
210000,1,2,2,36,0,0,0,0,0,0,5491,8398,14307,17891,8517,23960,8406,14307,6000,0,23960,1000,0
290000,2,4,2,35,0,0,0,0,0,0,33278,33694,32453,27981,14096,10240,1600,1700,2015,2000,1000,1000,0
